location_key,date,country_code,country_name,new_confirmed,new_deceased,vaccine_doses_administered_for_day,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
CO,2022-05-28,CO,Colombia,0.0,0.0,0.0,83585958.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.809524,76.259723,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-05-29,CO,Colombia,0.0,0.0,0.0,83585958.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.253968,80.522409,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-05-30,CO,Colombia,0.0,0.0,0.0,83585958.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.952381,83.594529,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-05-31,CO,Colombia,0.0,0.0,0.0,83585958.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.031746,79.643562,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-01,CO,Colombia,0.0,0.0,0.0,83585958.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.673611,82.346581,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-02,CO,Colombia,5650.0,13.0,0.0,83585958.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.325397,83.317341,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-03,CO,Colombia,0.0,0.0,239381.0,84486714.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,18.952381,90.197001,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-04,CO,Colombia,0.0,0.0,0.0,84486714.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.246032,87.166575,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-05,CO,Colombia,0.0,0.0,0.0,84486714.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.603175,84.272556,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-06,CO,Colombia,0.0,0.0,0.0,84486714.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.888889,80.094977,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-07,CO,Colombia,0.0,0.0,0.0,84486714.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.404762,86.88947,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-08,CO,Colombia,0.0,0.0,0.0,84486714.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.563492,83.095814,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-09,CO,Colombia,8742.0,27.0,0.0,84486714.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.81746,84.397448,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-10,CO,Colombia,0.0,0.0,239381.0,85152277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.460317,79.10014,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-11,CO,Colombia,0.0,0.0,0.0,85152277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.698413,86.12541,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-12,CO,Colombia,0.0,0.0,0.0,85152277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.952381,83.130053,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-13,CO,Colombia,0.0,0.0,0.0,85152277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.468254,83.753463,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-14,CO,Colombia,0.0,0.0,0.0,85152277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.849206,79.789251,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-15,CO,Colombia,0.0,0.0,0.0,85152277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.515873,77.485121,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-16,CO,Colombia,13810.0,24.0,0.0,85152277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.319444,78.300863,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-17,CO,Colombia,0.0,0.0,0.0,85152277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.785714,85.136988,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-18,CO,Colombia,0.0,0.0,0.0,85152277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.333333,82.855432,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-19,CO,Colombia,0.0,0.0,0.0,85152277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.680556,84.730588,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-20,CO,Colombia,0.0,0.0,0.0,85152277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.868056,85.351127,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-21,CO,Colombia,0.0,0.0,0.0,85152277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.142857,80.910594,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-22,CO,Colombia,0.0,0.0,0.0,85152277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.674603,79.69583,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-23,CO,Colombia,19697.0,52.0,0.0,85152277.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.395833,86.197712,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-24,CO,Colombia,0.0,0.0,239381.0,85767160.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.138889,82.578202,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-25,CO,Colombia,0.0,0.0,0.0,85767160.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.603175,85.877161,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-26,CO,Colombia,0.0,0.0,0.0,85767160.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.253968,86.379473,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-27,CO,Colombia,0.0,0.0,0.0,85767160.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.527778,77.344677,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-28,CO,Colombia,0.0,0.0,0.0,85767160.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.604167,75.807195,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-29,CO,Colombia,0.0,0.0,0.0,85767160.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.198413,78.204971,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-06-30,CO,Colombia,23827.0,100.0,0.0,85767160.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.034722,80.252112,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-01,CO,Colombia,0.0,0.0,0.0,85767160.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.126984,75.638611,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-02,CO,Colombia,0.0,0.0,0.0,85767160.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.555556,80.451743,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-03,CO,Colombia,0.0,0.0,0.0,85767160.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.824074,73.262295,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-04,CO,Colombia,0.0,0.0,0.0,85767160.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.037037,77.907243,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-05,CO,Colombia,0.0,0.0,0.0,85767160.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.015873,74.63341,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-06,CO,Colombia,0.0,0.0,0.0,85767160.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.916667,69.957245,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-07,CO,Colombia,23667.0,132.0,0.0,85767160.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.746032,67.516032,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-08,CO,Colombia,0.0,0.0,239381.0,86191269.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.020833,83.844832,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-09,CO,Colombia,0.0,0.0,0.0,86191269.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.402778,75.573895,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-10,CO,Colombia,0.0,0.0,0.0,86191269.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.518519,75.149461,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-11,CO,Colombia,0.0,0.0,0.0,86191269.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.857143,83.912281,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-12,CO,Colombia,0.0,0.0,0.0,86191269.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.652778,75.373049,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-13,CO,Colombia,0.0,0.0,0.0,86191269.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.039683,76.741113,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-14,CO,Colombia,24649.0,163.0,0.0,86191269.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.597222,72.216965,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-15,CO,Colombia,0.0,0.0,282807.0,86474076.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.603175,80.820497,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-16,CO,Colombia,0.0,0.0,0.0,86474076.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.404762,74.332536,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-17,CO,Colombia,0.0,0.0,0.0,86474076.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.920635,82.413871,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-18,CO,Colombia,0.0,0.0,0.0,86474076.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.277778,76.281378,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-19,CO,Colombia,0.0,0.0,0.0,86474076.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.641975,77.035945,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-20,CO,Colombia,0.0,0.0,0.0,86474076.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.769841,80.454928,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-21,CO,Colombia,24137.0,238.0,0.0,86474076.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.404762,77.144314,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-22,CO,Colombia,0.0,0.0,0.0,86474076.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.253968,77.378808,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-23,CO,Colombia,0.0,0.0,0.0,86474076.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.375,81.758513,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-24,CO,Colombia,0.0,0.0,0.0,86474076.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.357143,81.647619,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-25,CO,Colombia,0.0,0.0,0.0,86474076.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.256944,84.621413,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-26,CO,Colombia,0.0,0.0,0.0,86474076.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.194444,85.066748,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-27,CO,Colombia,0.0,0.0,0.0,86474076.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.269841,86.358475,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-28,CO,Colombia,18164.0,242.0,0.0,86474076.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,19.365079,84.877518,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-29,CO,Colombia,0.0,0.0,239381.0,87079477.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.420635,77.8041,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2022-07-30,CO,Colombia,0.0,0.0,0.0,87079477.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.769841,71.21678,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
