location_key,date,country_code,country_name,new_confirmed,new_deceased,cumulative_vaccine_doses_administered,population,population_male,population_female,population_density,human_development_index,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,gdp_usd,gdp_per_capita_usd,latitude,longitude,area_sq_km,smoking_prevalence,diabetes_prevalence,infant_mortality_rate,nurses_per_1000,physicians_per_1000,average_temperature_celsius,relative_humidity,population_largest_city,area_rural_sq_km,area_urban_sq_km,life_expectancy,adult_male_mortality_rate,adult_female_mortality_rate,pollution_mortality_rate,comorbidity_mortality_rate
CO,2020-05-10,CO,Colombia,598.0,19.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.305556,70.263921,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-11,CO,Colombia,595.0,34.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,25.240741,67.539401,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-12,CO,Colombia,757.0,13.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.314815,76.820543,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-13,CO,Colombia,719.0,14.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.564815,88.509316,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-14,CO,Colombia,724.0,23.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.388889,70.898249,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-15,CO,Colombia,639.0,27.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.203704,72.546305,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-16,CO,Colombia,779.0,20.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,26.077778,65.482874,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-17,CO,Colombia,699.0,26.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,25.088889,70.151382,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-18,CO,Colombia,788.0,28.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,25.288889,67.578925,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-19,CO,Colombia,699.0,32.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.0,83.661213,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-20,CO,Colombia,850.0,32.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.648148,67.079398,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-21,CO,Colombia,733.0,31.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,25.212963,65.10246,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-22,CO,Colombia,888.0,46.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.648148,67.90707,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-23,CO,Colombia,1095.0,45.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,25.731481,62.40424,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-24,CO,Colombia,1051.0,42.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.824074,70.439565,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-25,CO,Colombia,854.0,28.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,25.472222,63.926906,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-26,CO,Colombia,1154.0,52.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.62963,73.019551,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-27,CO,Colombia,1171.0,41.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.777778,70.210919,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-28,CO,Colombia,1343.0,44.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.166667,74.214533,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-29,CO,Colombia,1417.0,53.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.055556,78.934998,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-30,CO,Colombia,1610.0,54.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.266667,85.520417,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-05-31,CO,Colombia,1179.0,51.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.898148,78.512114,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-01,CO,Colombia,1202.0,55.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.805556,78.749733,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-02,CO,Colombia,1356.0,62.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.5,74.206778,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-03,CO,Colombia,1582.0,87.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,20.712963,88.31938,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-04,CO,Colombia,1779.0,65.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,25.888889,67.431355,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-05,CO,Colombia,1526.0,80.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.101852,69.313856,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-06,CO,Colombia,1419.0,71.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.711111,74.445523,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-07,CO,Colombia,1270.0,78.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,25.355556,63.961804,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-08,CO,Colombia,1519.0,78.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.388889,68.622733,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-09,CO,Colombia,1438.0,84.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,25.833333,58.759258,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-10,CO,Colombia,1677.0,78.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.064815,72.329404,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-11,CO,Colombia,2015.0,84.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.212963,77.797611,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-12,CO,Colombia,1327.0,87.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.055556,79.706571,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-13,CO,Colombia,2286.0,86.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.305556,73.37107,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-14,CO,Colombia,2325.0,122.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.322222,78.651451,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-15,CO,Colombia,1735.0,107.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.12963,70.357022,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-16,CO,Colombia,2358.0,119.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.916667,69.256239,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-17,CO,Colombia,1618.0,117.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.564815,82.965934,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-18,CO,Colombia,3127.0,137.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.344444,77.508405,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-19,CO,Colombia,3188.0,119.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.088889,71.427671,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-20,CO,Colombia,2637.0,126.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.744444,75.02338,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-21,CO,Colombia,2905.0,150.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.055556,66.933674,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-22,CO,Colombia,3117.0,149.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.9,73.969218,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-23,CO,Colombia,3255.0,145.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.977778,66.845811,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-24,CO,Colombia,2929.0,154.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,25.377778,62.073086,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-25,CO,Colombia,3627.0,151.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.611111,70.192308,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-26,CO,Colombia,4630.0,151.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.675926,79.306223,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-27,CO,Colombia,4305.0,154.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.175926,73.672922,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-28,CO,Colombia,3873.0,149.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.555556,79.347468,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-29,CO,Colombia,2221.0,165.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.433333,73.408468,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-06-30,CO,Colombia,2147.0,166.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.805556,64.895257,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-07-01,CO,Colombia,4577.0,162.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.911111,74.192226,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-07-02,CO,Colombia,4340.0,180.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.6,76.622162,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-07-03,CO,Colombia,3981.0,193.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.233333,71.941506,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-07-04,CO,Colombia,4506.0,158.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,21.175926,85.961828,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-07-05,CO,Colombia,3914.0,185.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.255556,75.282926,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-07-06,CO,Colombia,3688.0,206.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.546296,76.660615,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-07-07,CO,Colombia,5126.0,228.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.055556,72.364518,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-07-08,CO,Colombia,4790.0,207.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.844444,68.943556,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-07-09,CO,Colombia,6457.0,224.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.027778,73.660411,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-07-10,CO,Colombia,7596.0,216.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.522222,68.769061,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-07-11,CO,Colombia,6727.0,228.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,23.788889,70.961485,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-07-12,CO,Colombia,5644.0,223.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,22.074074,78.882847,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-07-13,CO,Colombia,7357.0,268.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,24.0,72.849164,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
CO,2020-07-14,CO,Colombia,7869.0,238.0,0.0,50882884.0,24984564.0,25898320.0,45.861,0.747,7414155.0,8119876.0,8847061.0,7810299.0,6450787.0,5543980.0,3771358.0,1979761.0,945607.0,323802808108.0,6432.0,4.0,-73.25,1141748.0,9.0,7.4,12.2,1.3309,2.1848,25.155556,62.589009,10779376.0,1090598.0,36132.0,77.109,151.616,77.999,37.0,15.8
